!interpolated soft-core parmeters
0.1 0.72284597
0.12915851 0.73943068
0.15831702 0.7560153743122285
0.18747553 0.772600084312223
0.21663404 0.7891847843122265
0.24579255 0.8057690443123774
0.27495106 0.8223532886247655
0.30410957 0.8389064986460523
0.33326807999999997 0.855459338646306
0.36242659 0.8719696386754845
0.3915851 0.8884792630139218
0.42074360999999993 0.9047685732405942
0.44990211999999996 0.9210534732451315
0.47906063 0.937225377815184
0.50821914 0.9533945678189079
0.5373776499999999 0.9692092683052014
0.56653616 0.9850139583189332
0.59569467 0.9999615543683836
0.62485318 1.0148813744160108
0.6540116899999999 1.0296638746514826
0.6831702 1.0444412746602276
0.71232871 1.0589512701425174
0.7414872199999999 1.0734503701649365
0.7706457299999999 1.0875012710872056
0.7998042399999999 1.1015319663169119
0.82896275 1.1150977674329725
0.85812126 1.1286405674881879
0.8872797699999999 1.141270069680721
0.9164382799999999 1.153850465484119
0.94559679 1.166411365537608
0.9747552999999999 1.1789710655409005
1.00391381 1.1910282627845308
1.03307232 1.2030540670057102
1.06223083 1.2146176722395872
1.09138934 1.2261502762691496
1.1205478500000001 1.237024081353979
1.1497063600000001 1.247850848016983
1.17886487 1.2581582540455785
1.20802338 1.2684262577426824
1.23718189 1.2783405625984532
1.2663404 1.2882262660966786
1.29549891 1.2979175700870413
1.32465742 1.3075923734559736
1.3538159300000001 1.3169663774960991
1.38297444 1.3263134487102946
1.41213295 1.3352439540588508
1.44129146 1.3441351573102869
1.47044997 1.3526022622503557
1.49960848 1.3610272653274345
1.52876699 1.3690206698450196
1.5579255 1.3769692727400245
1.58708401 1.384473976836154
1.6162425200000001 1.391930253971247
1.64540103 1.3988629595809454
1.67455954 1.405736062285577
1.70371805 1.4121011672560317
1.73287656 1.418405969728484
1.76203507 1.4242555739201948
1.79119358 1.430048876158033
1.82035209 1.4354395611762225
1.8495106 1.4407786633787747
1.87866911 1.4457833673888232
1.90782762 1.4507435693799065
1.93698613 1.455383272949603
1.96614464 1.459978674783888
1.99530315 1.464191078330161
2.02446166 1.4683485800384106
2.05362017 1.4720600707240745
2.08277868 1.4757052724970763
2.11193719 1.4788733771832911
2.1410957 1.4819681787725707
2.17025421 1.4847347819725294
2.19941272 1.4874491832435823
2.22857123 1.489847386018005
2.25772974 1.4921936871252637
2.28688825 1.4942030827718067
2.31604676 1.4961553839308606
2.34520527 1.497750387418763
2.37436378 1.4992827884380884
2.40352229 1.5004791913835074
2.4326808 1.5016148922101618
2.46183931 1.5025669937960113
2.49099782 1.5034847943342766
2.52015633 1.5041866935006138
2.54931484 1.5048472941095736
2.57847335 1.5052354966716395
2.60763186 1.5055700972459487
2.63679037 1.5055803999187543
2.6659488799999997 1.505525100417237
2.69510739 1.5053001016204537
2.7242659 1.5050398017854143
2.75342441 1.504674403634125
2.78258292 1.5042865037248832
2.81174143 1.5037360050974844
2.84089994 1.503149805227018
2.87005845 1.502344206907077
2.89921696 1.5014890070390452
2.9283754699999998 1.5004326083328017
2.95753398 1.4993295083228562
2.98669249 1.4981855121624494
3.015851 1.497031711870981
3.04500951 1.4958349119029442
3.07416802 1.4946277115923658
