  0.10000000000000001       -2.3702726560824553E-015
  0.12915851000000000       -1.6653180737360756E-015
  0.15831702000000000       -3.1217759355552638E-015
  0.18747553000000003       -3.6452084960753493E-015
  0.21663404000000003       -1.5991791909125117E-015
  0.24579255000000003        4.9103699198275134E-016
  0.27495106000000002       -9.4708788960724682E-016
  0.30410957000000005       -3.8416051740424059E-016
  0.33326808000000008        9.1594243024227142E-016
  0.36242659000000005       -5.1768636473298987E-015
  0.39158510000000002       -4.0792016291192772E-015
  0.42074361000000010        6.7794455234660836E-016
  0.44990212000000007       -1.6928643202297426E-015
  0.47906063000000010       -3.5966274135606364E-015
  0.50821914000000012       -4.3213468254617799E-015
  0.53737765000000015       -2.0619814076666924E-015
  0.56653616000000007        1.9656147377037004E-015
  0.59569467000000020        1.7185959682427781E-015
  0.62485318000000001       -2.8440434468870450E-015
  0.65401169000000015        1.8483769895008593E-015
  0.68317020000000006        5.4276811020768219E-015
  0.71232871000000009       -4.1696952815608076E-016
  0.74148722000000022        2.0170059903683211E-015
  0.77064573000000014       -3.9029051439193914E-016
  0.79980424000000017       -1.6921148668977644E-015
  0.82896275000000008        1.6139677000476317E-015
  0.85812126000000022       -1.0620845251504893E-015
  0.88727977000000002       -2.2027783071825610E-015
  0.91643828000000016       -2.7688035970479082E-015
  0.94559679000000030        2.8157584800135239E-015
  0.97475530000000021       -1.5783076818438338E-015
   1.0039138100000002       -2.6675621513114508E-015
   1.0330723200000000        5.7311257070759057E-016
   1.0622308300000003        2.6047174955394920E-016
   1.0913893400000001        3.7852021538229892E-015
   1.1205478500000003       -8.6967032821759928E-016
   1.1497063600000001       -5.8090275713726417E-015
   1.1788648700000002        4.2251688448349429E-015
   1.2080233800000002       -5.7145215920740833E-016
   1.2371818900000002       -5.0734350426009738E-015
   1.2663404000000000       -3.9643968402158395E-015
   1.2954989100000003       -3.9417846932986109E-016
   1.3246574200000003        2.9508813178709994E-015
   1.3538159300000001       -2.9438178994109794E-015
   1.3829744400000004       -2.5710253598358510E-015
   1.4121329500000002        1.1254284201010453E-015
   1.4412914600000002       -4.2531593867260119E-015
   1.4704499700000002       -2.3870746078276257E-016
   1.4996084800000002        6.0572078918901139E-015
   1.5287669900000003       -2.6682086676241585E-016
   1.5579255000000003        4.5219256185766734E-016
   1.5870840100000003        4.8215306867096864E-015
   1.6162425200000001        3.4270998489688930E-015
   1.6454010300000004        2.4757415259757306E-015
   1.6745595400000002       -4.1430972314791256E-015
   1.7037180500000002        2.5766519560391016E-015
   1.7328765600000005       -3.4978553011424040E-015
   1.7620350700000003       -3.2315151376623462E-015
   1.7911935800000005       -6.3011228563487494E-016
